,id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
2147,b,22,4,4,6,0,1,0,0,313,5,1,1,1,0,Tamika,f,b,1,0,0,c,a,849,,,,,,,1,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,Private
2148,b,22,3,3,5,0,1,0,0,379,6,1,1,1,0,Anne,f,w,1,0,0,c,a,850,0.454302967,0.271449178,9.895606995,0.248141512,0.151171938,9.291090965,0,some,,1,8.899999619,140,,,1,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2149,b,22,2,3,3,0,1,0,1,387,6,1,0,1,0,Carrie,f,w,0,1,0,c,a,850,0.530870318,0.294441521,10.24405861,0.216173664,0.094348058,9.266626358,0,some,,1,8.899999619,140,,,1,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2150,b,22,4,4,5,0,1,0,0,13,1,1,1,1,0,Latonya,f,b,1,0,0,c,a,850,,,,,,,1,some,,1,8.899999619,140,,,1,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2151,b,22,3,4,6,0,0,0,0,185,1,1,0,1,0,Latoya,f,b,0,1,0,c,a,850,0.016486628,0.744989455,10.24242115,0.238195524,0.138573721,9.446834564,0,some,,1,8.899999619,140,,,1,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2152,242,22,4,3,7,0,0,0,1,274,4,0,0,0,0,Brad,m,w,0,1,0,b,s,88,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
2153,414,22,4,4,14,0,1,0,0,13,1,1,0,1,1,Brendan,m,w,1,0,0,b,s,245,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,5,somcol,1,940,,,149,0,,,,,,,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Public
2154,326,22,4,3,7,0,0,0,1,274,4,0,0,0,0,Brett,m,w,0,1,0,b,s,163,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,2,colp,1,332.5,,300,275,0,0.108893283,0.886166036,10.50802231,0.14901185,0.131225303,9.614404678,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
2155,275,22,4,4,14,0,1,0,0,13,1,1,0,1,1,Carrie,f,w,1,0,0,b,s,119,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,3,,1,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
2156,22,22,4,4,8,0,0,0,0,13,1,0,0,1,0,Ebony,f,b,0,1,0,b,s,71,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,,,0,8.100000381,110,,,1,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
2157,275,22,4,4,8,0,0,0,0,13,1,0,0,1,0,Emily,f,w,0,1,0,b,s,119,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,3,,1,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
2158,22,22,4,5,26,0,0,0,0,13,1,0,0,0,0,Geoffrey,m,w,0,1,0,b,s,71,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,1,,,0,8.100000381,110,,,1,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
2159,326,22,4,4,2,0,1,1,0,267,4,1,1,1,0,Greg,m,w,1,0,0,b,s,163,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,1,2,colp,1,332.5,,300,275,0,0.108893283,0.886166036,10.50802231,0.14901185,0.131225303,9.614404678,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
2160,387,22,4,6,8,0,1,0,0,21,1,1,1,1,0,Greg,m,w,1,0,0,b,s,219,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Private
2161,197,22,4,4,2,0,1,1,0,267,4,1,1,1,0,Hakim,m,b,1,0,0,b,s,57,0,0.962732911,11.11929035,0,0.780124247,11.03974915,1,some,,0,8.899999619,40,8.899999619,40,1,0.096503779,0.709629953,10.13705635,0.111797176,0.298384786,9.582799912,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2162,414,22,4,5,26,0,0,0,0,13,1,0,0,0,0,Jamal,m,b,0,1,0,b,s,245,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,1,5,somcol,1,940,,,149,0,,,,,,,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Public
2163,147,22,4,2,10,0,1,0,1,7,1,0,1,1,0,Jamal,m,b,1,0,0,b,s,24,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,1,some,,0,,,,,,0.004563005,0.969419122,10.85305786,0.064189188,0.308968067,10.04137802,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,
2164,147,22,4,4,8,0,0,0,0,34,1,1,0,0,0,Jermaine,m,b,0,1,1,b,s,24,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,1,some,,0,,,,,,0.004563005,0.969419122,10.85305786,0.064189188,0.308968067,10.04137802,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,
2165,242,22,4,4,6,0,0,0,0,285,4,1,0,1,0,Kareem,m,b,0,1,0,b,s,88,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
2166,92,22,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,0,b,s,283,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,1,,,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2167,22,22,4,4,14,0,1,0,0,13,1,1,0,1,1,Kristen,f,w,1,0,0,b,s,71,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,,,0,8.100000381,110,,,1,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
2168,197,22,4,3,7,0,0,0,1,274,4,0,0,0,0,Lakisha,f,b,0,1,0,b,s,57,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,some,,0,8.899999619,40,8.899999619,40,1,0.096503779,0.709629953,10.13705635,0.111797176,0.298384786,9.582799912,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2169,302,22,4,4,2,0,1,1,0,267,4,1,1,1,0,Lakisha,f,b,1,0,0,b,s,145,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,1,,0,,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2170,275,22,4,6,18,0,1,0,0,13,1,0,0,1,0,Latonya,f,b,1,0,0,b,s,119,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,3,,1,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
2171,414,22,4,6,18,0,1,0,0,13,1,0,0,1,0,Latonya,f,b,1,0,0,b,s,245,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,1,5,somcol,1,940,,,149,0,,,,,,,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Public
2172,302,22,4,3,7,0,0,0,1,274,4,0,0,0,0,Latoya,f,b,0,1,0,b,s,145,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,1,,0,,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2173,22,22,4,6,18,0,1,0,0,13,1,0,0,1,0,Latoya,f,b,1,0,0,b,s,71,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,1,,,0,8.100000381,110,,,1,,,,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Private
2174,326,22,4,6,8,0,1,0,0,21,1,1,1,1,0,Latoya,f,b,1,0,0,b,s,163,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,2,colp,1,332.5,,300,275,0,0.108893283,0.886166036,10.50802231,0.14901185,0.131225303,9.614404678,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
2175,197,22,4,4,6,0,0,0,0,285,4,1,0,1,0,Laurie,f,w,0,1,0,b,s,57,0.342481494,0.422792256,10.09954739,0.194318026,0.273801327,9.654256821,1,some,,0,8.899999619,40,8.899999619,40,1,0.096503779,0.709629953,10.13705635,0.111797176,0.298384786,9.582799912,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2176,302,22,4,4,6,0,0,0,0,285,4,1,0,1,0,Laurie,f,w,0,1,0,b,s,145,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,1,1,,0,,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2177,147,22,4,6,8,0,1,0,0,267,4,0,1,0,0,Laurie,f,w,1,0,0,b,s,24,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,1,some,,0,,,,,,0.004563005,0.969419122,10.85305786,0.064189188,0.308968067,10.04137802,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,
2178,387,22,4,4,6,0,0,0,0,285,4,1,0,1,0,Matthew,m,w,0,1,0,b,s,219,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Private
2179,414,22,4,4,8,0,0,0,0,13,1,0,0,1,0,Matthew,m,w,0,1,0,b,s,245,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,1,5,somcol,1,940,,,149,0,,,,,,,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Public
2180,92,22,4,3,7,0,0,0,1,274,4,0,0,0,0,Matthew,m,w,0,1,0,b,s,283,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,,,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2181,147,22,4,5,8,0,0,0,0,267,4,1,0,1,0,Neil,m,w,0,1,0,b,s,24,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,1,some,,0,,,,,,0.004563005,0.969419122,10.85305786,0.064189188,0.308968067,10.04137802,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,
2182,242,22,4,4,2,0,1,1,0,267,4,1,1,1,0,Neil,m,w,1,0,0,b,s,88,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
2183,275,22,4,5,26,0,0,0,0,13,1,0,0,0,0,Rasheed,m,b,0,1,0,b,s,119,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,3,,1,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
2184,326,22,4,4,6,0,0,0,0,285,4,1,0,1,0,Rasheed,m,b,0,1,0,b,s,163,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,1,2,colp,1,332.5,,300,275,0,0.108893283,0.886166036,10.50802231,0.14901185,0.131225303,9.614404678,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
2185,242,22,4,6,8,0,1,0,0,21,1,1,1,1,0,Tamika,f,b,1,0,0,b,s,88,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
2186,92,22,4,4,6,0,0,0,0,285,4,1,0,1,0,Tanisha,f,b,0,1,0,b,s,283,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,1,,,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2187,387,22,4,4,2,0,1,1,0,267,4,1,1,1,0,Tanisha,f,b,1,0,0,b,s,219,0.727722168,0.096407637,9.819561958,0.239583746,0.088632829,9.081825256,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Private
2188,197,22,4,6,8,0,1,0,0,21,1,1,1,1,0,Todd,m,w,1,0,0,b,s,57,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,1,some,,0,8.899999619,40,8.899999619,40,1,0.096503779,0.709629953,10.13705635,0.111797176,0.298384786,9.582799912,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2189,302,22,4,6,8,0,1,0,0,21,1,1,1,1,0,Todd,m,w,1,0,0,b,s,145,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,1,,0,,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
2190,92,22,4,6,8,0,1,0,0,21,1,1,1,1,0,Todd,m,w,1,0,0,b,s,283,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2191,387,22,4,3,7,0,0,0,1,274,4,0,0,0,0,Tyrone,m,b,0,1,0,b,s,219,0.727722168,0.096407637,9.819561958,0.239583746,0.088632829,9.081825256,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Private
2192,b,220,4,4,11,0,0,0,1,387,6,0,0,1,1,Latonya,f,b,0,1,0,b,a,851,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,1,,colp,1,17.29999924,386,17.29999924,386,0,,,,,,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
2193,b,220,4,3,8,1,1,0,1,387,6,0,1,1,1,Meredith,f,w,1,0,1,b,a,851,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,1,,colp,1,17.29999924,386,17.29999924,386,0,,,,,,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
2194,b,220,4,6,7,0,0,0,1,257,4,0,0,1,1,Sarah,f,w,0,1,1,b,a,851,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,1,,colp,1,17.29999924,386,17.29999924,386,0,,,,,,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
2195,b,220,4,1,5,0,1,0,0,379,6,1,1,1,1,Tanisha,f,b,1,0,0,b,a,851,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,1,,colp,1,17.29999924,386,17.29999924,386,0,,,,,,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
2196,b,221,3,2,1,0,0,0,1,313,6,0,0,1,1,Allison,f,w,0,1,0,b,a,852,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,0,2,,0,7.099999905,37,,,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2197,b,221,3,3,4,0,1,0,1,33,1,1,1,1,1,Kenya,f,b,1,0,0,b,a,852,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,0,2,,0,7.099999905,37,,,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2198,b,221,2,5,19,0,1,0,0,22,1,0,1,0,0,Kristen,f,w,1,0,0,b,a,852,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,0,2,,0,7.099999905,37,,,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2199,b,221,3,5,13,0,0,0,1,307,1,0,1,1,1,Lakisha,f,b,0,1,0,b,a,852,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,0,2,,0,7.099999905,37,,,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2200,b,222,3,2,2,0,0,0,1,379,6,0,0,1,1,Carrie,f,w,0,1,0,b,a,853,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,0,,,0,11.80000019,125,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
2201,b,222,3,5,26,1,1,0,1,313,6,1,1,1,1,Keisha,f,b,1,0,1,b,a,853,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,0,,,0,11.80000019,125,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
2202,b,222,3,5,4,0,0,0,1,443,4,0,0,1,1,Latoya,f,b,0,1,0,b,a,853,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,0,,,0,11.80000019,125,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
2203,b,222,2,4,16,0,0,0,1,27,6,0,1,1,1,Laurie,f,w,1,0,1,b,a,853,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,0,,,0,11.80000019,125,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
2204,b,223,3,6,16,0,1,0,0,21,1,1,1,1,1,Allison,f,w,1,0,1,b,a,854,0.342481494,0.422792256,10.09954739,0.194318026,0.273801327,9.654256821,0,,colp,0,3750.699951,22597,,,1,,,,,,,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,Public
2205,b,223,4,6,7,0,0,0,1,257,4,0,0,1,1,Ebony,f,b,0,1,0,b,a,854,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,1,,colp,0,3750.699951,22597,,,1,,,,,,,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,Public
2206,b,223,4,1,5,0,1,0,0,379,6,1,1,1,1,Latoya,f,b,1,0,0,b,a,854,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,,colp,0,3750.699951,22597,,,1,,,,,,,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,Public
2207,b,223,4,4,11,0,0,0,1,387,6,0,0,1,1,Laurie,f,w,0,1,1,b,a,854,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,1,,colp,0,3750.699951,22597,,,1,,,,,,,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,Public
2208,b,224,2,4,16,0,0,0,1,27,6,0,1,1,1,Jill,f,w,1,0,0,b,a,855,0.342481494,0.422792256,10.09954739,0.194318026,0.273801327,9.654256821,0,,,0,16.89999962,190,16.89999962,190,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2209,b,224,3,2,2,0,0,0,1,379,6,0,0,1,1,Keisha,f,b,0,1,0,b,a,855,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,0,,,0,16.89999962,190,16.89999962,190,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2210,b,224,2,5,19,0,1,0,0,22,1,0,1,0,0,Latonya,f,b,1,0,1,b,a,855,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,,,0,16.89999962,190,16.89999962,190,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2211,b,224,3,5,5,0,0,0,1,264,4,1,0,0,1,Sarah,f,w,0,1,0,b,a,855,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,0,,,0,16.89999962,190,16.89999962,190,0,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
2212,b,225,3,3,4,0,0,0,1,785,4,0,0,1,1,Emily,f,w,0,1,0,b,a,856,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
2213,b,225,3,5,26,1,1,0,1,313,6,1,1,1,1,Jill,f,w,1,0,0,b,a,856,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
2214,b,225,2,5,19,0,1,0,0,22,1,0,1,0,0,Latoya,f,b,1,0,0,b,a,856,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
2215,b,225,3,5,13,0,0,0,1,307,1,0,1,1,1,Tamika,f,b,0,1,0,b,a,856,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
2216,b,226,2,4,16,0,0,0,1,27,6,0,1,1,1,Emily,f,w,1,0,0,b,a,857,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,0,,,0,,,,,0,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
2217,b,226,3,3,4,0,0,0,1,785,4,0,0,1,1,Jill,f,w,0,1,0,b,a,857,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,,,0,,,,,0,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
2218,b,226,4,6,9,0,1,0,1,285,3,1,1,1,0,Kenya,f,b,1,0,0,b,a,857,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,,,0,,,,,0,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
2219,b,226,3,2,1,0,0,0,1,313,6,0,0,1,1,Latoya,f,b,0,1,0,b,a,857,0.727722168,0.096407637,9.819561958,0.239583746,0.088632829,9.081825256,0,,,0,,,,,0,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
2220,b,227,4,5,14,0,1,0,1,285,3,0,1,1,0,Aisha,f,b,1,0,0,b,a,858,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,somcol,0,,,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Private
2221,b,227,3,5,26,1,1,0,1,313,6,1,1,1,1,Carrie,f,w,1,0,1,b,a,858,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,0,,somcol,0,,,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Private
2222,b,227,3,2,1,0,0,0,1,313,6,0,0,1,1,Latonya,f,b,0,1,1,b,a,858,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,0,,somcol,0,,,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Private
2223,b,227,4,4,11,0,0,0,1,387,6,0,0,1,1,Sarah,f,w,0,1,0,b,a,858,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,,somcol,0,,,,,0,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Private
2224,b,228,3,3,4,0,1,0,1,33,1,1,1,1,1,Kenya,f,b,1,0,0,b,a,859,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,0,some,,0,,,,,0,0.014355401,0.968780518,10.66441059,0.097839721,0.257979095,9.808792114,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2225,b,228,4,4,11,0,0,0,1,387,6,0,0,1,1,Kristen,f,w,0,1,0,b,a,859,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,1,some,,0,,,,,0,0.014355401,0.968780518,10.66441059,0.097839721,0.257979095,9.808792114,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2226,b,228,3,5,13,0,0,0,1,307,1,0,1,1,1,Lakisha,f,b,0,1,0,b,a,859,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,0,some,,0,,,,,0,0.014355401,0.968780518,10.66441059,0.097839721,0.257979095,9.808792114,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
2227,b,228,4,4,5,0,1,0,1,386,6,0,1,1,1,Meredith,f,w,1,0,1,b,a,859,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,some,,0,,,,,0,0.014355401,0.968780518,10.66441059,0.097839721,0.257979095,9.808792114,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
